,Traffic
2019-03-20 08:45:00,11126.0
2019-03-20 09:00:00,15233.0
2019-03-20 09:15:00,7684.0
2019-03-20 09:30:00,17346.0
2019-03-20 09:45:00,3713.0
2019-03-20 10:00:00,3639.0
2019-03-20 10:15:00,134930.0
2019-03-20 10:30:00,11246.0
2019-03-20 10:45:00,6067.0
2019-03-20 11:00:00,13227.0
2019-03-20 11:15:00,12942.0
2019-03-20 11:30:00,51184.0
2019-03-20 11:45:00,14554.0
2019-03-20 12:00:00,21769.0
2019-03-20 12:15:00,12830.0
2019-03-20 12:30:00,38423.0
2019-03-20 12:45:00,22318.0
2019-03-20 13:00:00,9434.0
2019-03-20 13:15:00,6853.0
2019-03-20 13:30:00,15340.0
2019-03-20 13:45:00,12310.0
2019-03-20 14:00:00,7520.0
2019-03-20 14:15:00,43431.0
2019-03-20 14:30:00,14402.0
2019-03-20 14:45:00,29448.0
2019-03-20 15:00:00,21053.0
2019-03-20 15:15:00,45523.0
2019-03-20 15:30:00,12258.0
2019-03-20 15:45:00,31043.0
2019-03-20 16:00:00,14982.0
2019-03-20 16:15:00,38446.0
2019-03-20 16:30:00,52127.0
2019-03-20 16:45:00,35083.0
2019-03-20 17:00:00,30843.0
2019-03-20 17:15:00,12308.0
2019-03-20 17:30:00,29521.0
2019-03-20 17:45:00,22925.0
2019-03-20 18:00:00,66216.0
2019-03-20 18:15:00,95521.0
2019-03-20 18:30:00,54106.0
2019-03-20 18:45:00,49833.0
2019-03-20 19:00:00,54927.0
2019-03-20 19:15:00,73120.0
2019-03-20 19:30:00,65380.0
2019-03-20 19:45:00,33020.0
2019-03-20 20:00:00,29664.0
2019-03-20 20:15:00,11726.0
2019-03-20 20:30:00,25425.0
2019-03-20 20:45:00,29660.0
2019-03-20 21:00:00,29732.0
2019-03-20 21:15:00,53316.0
2019-03-20 21:30:00,45739.0
2019-03-20 21:45:00,22439.0
2019-03-20 22:00:00,27554.0
2019-03-20 22:15:00,38551.0
2019-03-20 22:30:00,50545.0
2019-03-20 22:45:00,48651.0
2019-03-20 23:00:00,33947.0
2019-03-20 23:15:00,53467.0
2019-03-20 23:30:00,66655.0
2019-03-20 23:45:00,65839.0
2019-03-21 00:00:00,33064.0
2019-03-21 00:15:00,27268.0
2019-03-21 00:30:00,37390.0
2019-03-21 00:45:00,31073.0
2019-03-21 01:00:00,40117.0
2019-03-21 01:15:00,34878.0
2019-03-21 01:30:00,29179.0
2019-03-21 01:45:00,32878.0
2019-03-21 02:00:00,38555.0
2019-03-21 02:15:00,42141.0
2019-03-21 02:30:00,25079.0
2019-03-21 02:45:00,39711.0
2019-03-21 03:00:00,31695.0
2019-03-21 03:15:00,39247.0
2019-03-21 03:30:00,23975.0
2019-03-21 03:45:00,22171.0
2019-03-21 04:00:00,16978.0
2019-03-21 04:15:00,707.0
2019-03-21 04:30:00,1018.0
2019-03-21 04:45:00,5501.0
2019-03-21 05:00:00,1648.0
2019-03-21 05:15:00,2659.0
2019-03-21 05:30:00,1574.0
2019-03-21 05:45:00,1878.0
2019-03-21 06:00:00,6061.0
2019-03-21 06:15:00,1078.0
2019-03-21 06:30:00,1345.0
2019-03-21 06:45:00,11951.0
2019-03-21 07:00:00,14427.0
2019-03-21 07:15:00,11261.0
2019-03-21 07:30:00,15113.0
2019-03-21 07:45:00,13830.0
2019-03-21 08:00:00,24285.0
2019-03-21 08:15:00,9804.0
2019-03-21 08:30:00,25351.0
2019-03-21 08:45:00,14206.0
2019-03-21 09:00:00,15135.0
2019-03-21 09:15:00,9072.0
2019-03-21 09:30:00,6259.0
2019-03-21 09:45:00,8043.0
2019-03-21 10:00:00,8087.0
2019-03-21 10:15:00,5605.0
2019-03-21 10:30:00,5691.0
2019-03-21 10:45:00,5816.0
2019-03-21 11:00:00,8415.0
2019-03-21 11:15:00,14403.0
2019-03-21 11:30:00,14010.0
2019-03-21 11:45:00,15195.0
2019-03-21 12:00:00,6580.0
2019-03-21 12:15:00,11389.0
2019-03-21 12:30:00,16669.0
2019-03-21 12:45:00,8160.0
2019-03-21 13:00:00,12532.0
2019-03-21 13:15:00,8707.0
2019-03-21 13:30:00,9858.0
2019-03-21 13:45:00,2620.0
2019-03-21 14:00:00,5145.0
2019-03-21 14:15:00,15606.0
2019-03-21 14:30:00,26813.0
2019-03-21 14:45:00,22570.0
2019-03-21 15:00:00,15653.0
2019-03-21 15:15:00,10531.0
2019-03-21 15:30:00,30797.0
2019-03-21 15:45:00,8428.0
2019-03-21 16:00:00,10331.0
2019-03-21 16:15:00,7863.0
2019-03-21 16:30:00,46923.0
2019-03-21 16:45:00,81354.0
2019-03-21 17:00:00,50173.0
2019-03-21 17:15:00,16316.0
2019-03-21 17:30:00,23789.0
2019-03-21 17:45:00,20642.0
2019-03-21 18:00:00,17611.0
2019-03-21 18:15:00,19036.0
2019-03-21 18:30:00,17453.0
2019-03-21 18:45:00,23226.0
2019-03-21 19:00:00,23151.0
2019-03-21 19:15:00,36370.0
2019-03-21 19:30:00,35843.0
2019-03-21 19:45:00,31704.0
2019-03-21 20:00:00,24825.0
2019-03-21 20:15:00,40904.0
2019-03-21 20:30:00,25784.0
2019-03-21 20:45:00,30135.0
2019-03-21 21:00:00,65052.0
2019-03-21 21:15:00,61885.0
2019-03-21 21:30:00,47497.0
2019-03-21 21:45:00,39533.0
2019-03-21 22:00:00,34736.0
2019-03-21 22:15:00,31707.0
2019-03-21 22:30:00,23483.0
2019-03-21 22:45:00,13358.0
2019-03-21 23:00:00,16204.0
2019-03-21 23:15:00,23418.0
2019-03-21 23:30:00,70712.0
2019-03-21 23:45:00,43890.0
2019-03-22 00:00:00,63696.0
2019-03-22 00:15:00,4566.0
2019-03-22 00:30:00,12646.0
2019-03-22 00:45:00,10635.0
2019-03-22 01:00:00,4766.0
2019-03-22 01:15:00,16016.0
2019-03-22 01:30:00,6588.0
2019-03-22 01:45:00,4261.0
2019-03-22 02:00:00,2551.0
2019-03-22 02:15:00,2054.0
2019-03-22 02:30:00,1389.0
2019-03-22 02:45:00,2699.0
2019-03-22 03:00:00,353.0
2019-03-22 03:15:00,1140.0
2019-03-22 03:30:00,17330.0
2019-03-22 03:45:00,785.0
2019-03-22 04:00:00,741.0
2019-03-22 04:15:00,686.0
2019-03-22 04:30:00,643.0
2019-03-22 04:45:00,822.0
2019-03-22 05:00:00,1405.0
2019-03-22 05:15:00,2265.0
2019-03-22 05:30:00,18427.0
2019-03-22 05:45:00,1585.0
2019-03-22 06:00:00,358.0
2019-03-22 06:15:00,4935.0
2019-03-22 06:30:00,33665.0
2019-03-22 06:45:00,14513.0
2019-03-22 07:00:00,12628.0
2019-03-22 07:15:00,19027.0
2019-03-22 07:30:00,19078.0
2019-03-22 07:45:00,34989.0
2019-03-22 08:00:00,30879.0
2019-03-22 08:15:00,17019.0
2019-03-22 08:30:00,9002.0
2019-03-22 08:45:00,14445.0
2019-03-22 09:00:00,14745.0
2019-03-22 09:15:00,13476.0
2019-03-22 09:30:00,12879.0
2019-03-22 09:45:00,7682.0
2019-03-22 10:00:00,3250.0
2019-03-22 10:15:00,11197.0
2019-03-22 10:30:00,21041.0
2019-03-22 10:45:00,13662.0
2019-03-22 11:00:00,4075.0
2019-03-22 11:15:00,9782.0
2019-03-22 11:30:00,11869.0
2019-03-22 11:45:00,10500.0
2019-03-22 12:00:00,24778.0
2019-03-22 12:15:00,5018.0
2019-03-22 12:30:00,17942.0
2019-03-22 12:45:00,20084.0
2019-03-22 13:00:00,25554.0
2019-03-22 13:15:00,30848.0
2019-03-22 13:30:00,27070.0
2019-03-22 13:45:00,20825.0
2019-03-22 14:00:00,20090.0
2019-03-22 14:15:00,12858.0
2019-03-22 14:30:00,26070.0
2019-03-22 14:45:00,27239.0
2019-03-22 15:00:00,20454.0
2019-03-22 15:15:00,19114.0
2019-03-22 15:30:00,18527.0
2019-03-22 15:45:00,33807.0
2019-03-22 16:00:00,28679.0
2019-03-22 16:15:00,28230.0
2019-03-22 16:30:00,45226.0
2019-03-22 16:45:00,23662.0
2019-03-22 17:00:00,25893.0
2019-03-22 17:15:00,22936.0
2019-03-22 17:30:00,33731.0
2019-03-22 17:45:00,44162.0
2019-03-22 18:00:00,36098.0
2019-03-22 18:15:00,37762.0
2019-03-22 18:30:00,36799.0
2019-03-22 18:45:00,17763.0
2019-03-22 19:00:00,16832.0
2019-03-22 19:15:00,55691.0
2019-03-22 19:30:00,28953.0
2019-03-22 19:45:00,27490.0
2019-03-22 20:00:00,91355.0
2019-03-22 20:15:00,76016.0
2019-03-22 20:30:00,62290.0
2019-03-22 20:45:00,58542.0
2019-03-22 21:00:00,19951.0
2019-03-22 21:15:00,16111.0
2019-03-22 21:30:00,49545.0
2019-03-22 21:45:00,50578.0
2019-03-22 22:00:00,50218.0
2019-03-22 22:15:00,24081.0
2019-03-22 22:30:00,21021.0
2019-03-22 22:45:00,25215.0
2019-03-22 23:00:00,51128.0
2019-03-22 23:15:00,28291.0
2019-03-22 23:30:00,48876.0
2019-03-22 23:45:00,12946.0
2019-03-23 00:00:00,11655.0
2019-03-23 00:15:00,9163.0
2019-03-23 00:30:00,14679.0
2019-03-23 00:45:00,13360.0
2019-03-23 01:00:00,23895.0
2019-03-23 01:15:00,9582.0
2019-03-23 01:30:00,11344.0
2019-03-23 01:45:00,14802.0
2019-03-23 02:00:00,11752.0
2019-03-23 02:15:00,25519.0
2019-03-23 02:30:00,32922.0
2019-03-23 02:45:00,20971.0
2019-03-23 03:00:00,6021.0
2019-03-23 03:15:00,6844.0
2019-03-23 03:30:00,1536.0
2019-03-23 03:45:00,3324.0
2019-03-23 04:00:00,3264.0
2019-03-23 04:15:00,2655.0
2019-03-23 04:30:00,1888.0
2019-03-23 04:45:00,133.0
2019-03-23 05:00:00,2163.0
2019-03-23 05:15:00,3854.0
2019-03-23 05:30:00,1753.0
2019-03-23 05:45:00,758.0
2019-03-23 06:00:00,2164.0
2019-03-23 06:15:00,2467.0
2019-03-23 06:30:00,5710.0
2019-03-23 06:45:00,24455.0
2019-03-23 07:00:00,22081.0
2019-03-23 07:15:00,5109.0
2019-03-23 07:30:00,11856.0
2019-03-23 07:45:00,10249.0
2019-03-23 08:00:00,12717.0
2019-03-23 08:15:00,18544.0
2019-03-23 08:30:00,11531.0
2019-03-23 08:45:00,13045.0
2019-03-23 09:00:00,9374.0
2019-03-23 09:15:00,7859.0
2019-03-23 09:30:00,17769.0
2019-03-23 09:45:00,22216.0
2019-03-23 10:00:00,36766.0
2019-03-23 10:15:00,41918.0
2019-03-23 10:30:00,17544.0
2019-03-23 10:45:00,16239.0
2019-03-23 11:00:00,13579.0
2019-03-23 11:15:00,40188.0
2019-03-23 11:30:00,47706.0
2019-03-23 11:45:00,41786.0
2019-03-23 12:00:00,25025.0
2019-03-23 12:15:00,48436.0
2019-03-23 12:30:00,41115.0
2019-03-23 12:45:00,26988.0
2019-03-23 13:00:00,46689.0
2019-03-23 13:15:00,33848.0
2019-03-23 13:30:00,42602.0
2019-03-23 13:45:00,15104.0
2019-03-23 14:00:00,12111.0
2019-03-23 14:15:00,22785.0
2019-03-23 14:30:00,22542.0
2019-03-23 14:45:00,28577.0
2019-03-23 15:00:00,20471.0
2019-03-23 15:15:00,63366.0
2019-03-23 15:30:00,39711.0
2019-03-23 15:45:00,50581.0
2019-03-23 16:00:00,47489.0
2019-03-23 16:15:00,41486.0
2019-03-23 16:30:00,34108.0
2019-03-23 16:45:00,23997.0
2019-03-23 17:00:00,33524.0
2019-03-23 17:15:00,31632.0
2019-03-23 17:30:00,38842.0
2019-03-23 17:45:00,47541.0
2019-03-23 18:00:00,44280.0
2019-03-23 18:15:00,38623.0
2019-03-23 18:30:00,37235.0
2019-03-23 18:45:00,28788.0
2019-03-23 19:00:00,65094.0
2019-03-23 19:15:00,23651.0
2019-03-23 19:30:00,21730.0
2019-03-23 19:45:00,23459.0
2019-03-23 20:00:00,126417.0
2019-03-23 20:15:00,67251.0
2019-03-23 20:30:00,153792.0
2019-03-23 20:45:00,52059.0
2019-03-23 21:00:00,16665.0
2019-03-23 21:15:00,12031.0
2019-03-23 21:30:00,19313.0
2019-03-23 21:45:00,26881.0
2019-03-23 22:00:00,18863.0
2019-03-23 22:15:00,31771.0
2019-03-23 22:30:00,25550.0
2019-03-23 22:45:00,29552.0
2019-03-23 23:00:00,17161.0
2019-03-23 23:15:00,26945.0
2019-03-23 23:30:00,31668.0
2019-03-23 23:45:00,17514.0
2019-03-24 00:00:00,47098.0
2019-03-24 00:15:00,19268.0
2019-03-24 00:30:00,31284.0
2019-03-24 00:45:00,15133.0
2019-03-24 01:00:00,21434.0
2019-03-24 01:15:00,6657.0
2019-03-24 01:30:00,9062.0
2019-03-24 01:45:00,4582.0
2019-03-24 02:00:00,3860.0
