,Traffic
2019-03-21 03:00:00,162.0
2019-03-21 03:15:00,14.0
2019-03-21 03:30:00,23.0
2019-03-21 03:45:00,2619.0
2019-03-21 04:00:00,96.0
2019-03-21 04:15:00,224.0
2019-03-21 04:30:00,710.0
2019-03-21 04:45:00,268.0
2019-03-21 05:00:00,274.0
2019-03-21 05:15:00,517.0
2019-03-21 05:30:00,836.0
2019-03-21 05:45:00,572.0
2019-03-21 06:00:00,510.0
2019-03-21 06:15:00,353.0
2019-03-21 06:30:00,1544.0
2019-03-21 06:45:00,4884.0
2019-03-21 07:00:00,1269.0
2019-03-21 07:15:00,3008.0
2019-03-21 07:30:00,1849.0
2019-03-21 07:45:00,3143.0
2019-03-21 08:00:00,2548.0
2019-03-21 08:15:00,4477.0
2019-03-21 08:30:00,3489.0
2019-03-21 08:45:00,6253.0
2019-03-21 09:00:00,5240.0
2019-03-21 09:15:00,5665.0
2019-03-21 09:30:00,5343.0
2019-03-21 09:45:00,8017.0
2019-03-21 10:00:00,7012.0
2019-03-21 10:15:00,8288.0
2019-03-21 10:30:00,1687.0
2019-03-21 10:45:00,1809.0
2019-03-21 11:00:00,4124.0
2019-03-21 11:15:00,5394.0
2019-03-21 11:30:00,13073.0
2019-03-21 11:45:00,2731.0
2019-03-21 12:00:00,5712.0
2019-03-21 12:15:00,9612.0
2019-03-21 12:30:00,5135.0
2019-03-21 12:45:00,3683.0
2019-03-21 13:00:00,7694.0
2019-03-21 13:15:00,5632.0
2019-03-21 13:30:00,5370.0
2019-03-21 13:45:00,2715.0
2019-03-21 14:00:00,4867.0
2019-03-21 14:15:00,13487.0
2019-03-21 14:30:00,6671.0
2019-03-21 14:45:00,14218.0
2019-03-21 15:00:00,2458.0
2019-03-21 15:15:00,1637.0
2019-03-21 15:30:00,4376.0
2019-03-21 15:45:00,2728.0
2019-03-21 16:00:00,995.0
2019-03-21 16:15:00,7846.0
2019-03-21 16:30:00,5026.0
2019-03-21 16:45:00,3211.0
2019-03-21 17:00:00,3693.0
2019-03-21 17:15:00,6697.0
2019-03-21 17:30:00,1814.0
2019-03-21 17:45:00,4231.0
2019-03-21 18:00:00,4145.0
2019-03-21 18:15:00,3533.0
2019-03-21 18:30:00,2826.0
2019-03-21 18:45:00,1718.0
2019-03-21 19:00:00,4737.0
2019-03-21 19:15:00,9683.0
2019-03-21 19:30:00,4675.0
2019-03-21 19:45:00,1916.0
2019-03-21 20:00:00,11602.0
2019-03-21 20:15:00,9402.0
2019-03-21 20:30:00,8325.0
2019-03-21 20:45:00,5952.0
2019-03-21 21:00:00,3733.0
2019-03-21 21:15:00,10559.0
2019-03-21 21:30:00,4974.0
2019-03-21 21:45:00,7905.0
2019-03-21 22:00:00,11467.0
2019-03-21 22:15:00,10481.0
2019-03-21 22:30:00,6641.0
2019-03-21 22:45:00,21724.0
2019-03-21 23:00:00,18458.0
2019-03-21 23:15:00,5658.0
2019-03-21 23:30:00,9308.0
2019-03-21 23:45:00,1919.0
2019-03-22 00:00:00,13591.0
2019-03-22 00:15:00,1204.0
2019-03-22 00:30:00,3026.0
2019-03-22 00:45:00,1001.0
2019-03-22 01:00:00,436.0
2019-03-22 01:15:00,1191.0
2019-03-22 01:30:00,1375.0
2019-03-22 01:45:00,470.0
2019-03-22 02:00:00,903.0
2019-03-22 02:15:00,6579.0
2019-03-22 02:30:00,395.0
2019-03-22 02:45:00,209.0
2019-03-22 03:00:00,614.0
2019-03-22 03:15:00,42.0
2019-03-22 03:30:00,227.0
2019-03-22 03:45:00,570.0
2019-03-22 04:00:00,15.0
2019-03-22 04:15:00,33.0
2019-03-22 04:30:00,54.0
2019-03-22 04:45:00,69.0
2019-03-22 05:00:00,157.0
2019-03-22 05:15:00,240.0
2019-03-22 05:30:00,362.0
2019-03-22 05:45:00,327.0
2019-03-22 06:00:00,208.0
2019-03-22 06:15:00,339.0
2019-03-22 06:30:00,3088.0
2019-03-22 06:45:00,15362.0
2019-03-22 07:00:00,1748.0
2019-03-22 07:15:00,4061.0
2019-03-22 07:30:00,4807.0
2019-03-22 07:45:00,4883.0
2019-03-22 08:00:00,13141.0
2019-03-22 08:15:00,2090.0
2019-03-22 08:30:00,3189.0
2019-03-22 08:45:00,2319.0
2019-03-22 09:00:00,1793.0
2019-03-22 09:15:00,4378.0
2019-03-22 09:30:00,2592.0
2019-03-22 09:45:00,987.0
2019-03-22 10:00:00,1154.0
2019-03-22 10:15:00,2434.0
2019-03-22 10:30:00,1506.0
2019-03-22 10:45:00,2569.0
2019-03-22 11:00:00,2415.0
2019-03-22 11:15:00,2655.0
2019-03-22 11:30:00,1121.0
2019-03-22 11:45:00,735.0
2019-03-22 12:00:00,1529.0
2019-03-22 12:15:00,2653.0
2019-03-22 12:30:00,2158.0
2019-03-22 12:45:00,2059.0
2019-03-22 13:00:00,3959.0
2019-03-22 13:15:00,2345.0
2019-03-22 13:30:00,1263.0
2019-03-22 13:45:00,2519.0
2019-03-22 14:00:00,2884.0
2019-03-22 14:15:00,3436.0
2019-03-22 14:30:00,2394.0
2019-03-22 14:45:00,6074.0
2019-03-22 15:00:00,1400.0
2019-03-22 15:15:00,1168.0
2019-03-22 15:30:00,1393.0
2019-03-22 15:45:00,3983.0
2019-03-22 16:00:00,4239.0
2019-03-22 16:15:00,2563.0
2019-03-22 16:30:00,13603.0
2019-03-22 16:45:00,2770.0
2019-03-22 17:00:00,2194.0
2019-03-22 17:15:00,4560.0
2019-03-22 17:30:00,6752.0
2019-03-22 17:45:00,6381.0
2019-03-22 18:00:00,8401.0
2019-03-22 18:15:00,3140.0
2019-03-22 18:30:00,5803.0
2019-03-22 18:45:00,6270.0
2019-03-22 19:00:00,13449.0
2019-03-22 19:15:00,5633.0
2019-03-22 19:30:00,6282.0
2019-03-22 19:45:00,3347.0
2019-03-22 20:00:00,6045.0
2019-03-22 20:15:00,7451.0
2019-03-22 20:30:00,3934.0
2019-03-22 20:45:00,2709.0
2019-03-22 21:00:00,6725.0
2019-03-22 21:15:00,2843.0
2019-03-22 21:30:00,7057.0
2019-03-22 21:45:00,12890.0
2019-03-22 22:00:00,15993.0
2019-03-22 22:15:00,8395.0
2019-03-22 22:30:00,11205.0
2019-03-22 22:45:00,3941.0
2019-03-22 23:00:00,3875.0
2019-03-22 23:15:00,9128.0
2019-03-22 23:30:00,6961.0
2019-03-22 23:45:00,11318.0
2019-03-23 00:00:00,3984.0
2019-03-23 00:15:00,2142.0
2019-03-23 00:30:00,5529.0
2019-03-23 00:45:00,8287.0
2019-03-23 01:00:00,3135.0
2019-03-23 01:15:00,5770.0
2019-03-23 01:30:00,12812.0
2019-03-23 01:45:00,14475.0
2019-03-23 02:00:00,2647.0
2019-03-23 02:15:00,3928.0
2019-03-23 02:30:00,794.0
2019-03-23 02:45:00,773.0
2019-03-23 03:00:00,193.0
2019-03-23 03:15:00,346.0
2019-03-23 03:30:00,2163.0
2019-03-23 03:45:00,3174.0
2019-03-23 04:00:00,507.0
2019-03-23 04:15:00,1769.0
2019-03-23 04:30:00,1656.0
2019-03-23 04:45:00,96.0
2019-03-23 05:00:00,2.0
2019-03-23 05:15:00,28.0
2019-03-23 05:30:00,322.0
2019-03-23 05:45:00,372.0
2019-03-23 06:00:00,646.0
2019-03-23 06:15:00,235.0
2019-03-23 06:30:00,51.0
2019-03-23 06:45:00,860.0
2019-03-23 07:00:00,1549.0
2019-03-23 07:15:00,552.0
2019-03-23 07:30:00,397.0
2019-03-23 07:45:00,1090.0
2019-03-23 08:00:00,647.0
2019-03-23 08:15:00,1650.0
2019-03-23 08:30:00,7167.0
2019-03-23 08:45:00,3481.0
2019-03-23 09:00:00,3762.0
2019-03-23 09:15:00,1590.0
2019-03-23 09:30:00,2315.0
2019-03-23 09:45:00,5172.0
2019-03-23 10:00:00,1514.0
2019-03-23 10:15:00,6804.0
2019-03-23 10:30:00,7993.0
2019-03-23 10:45:00,6696.0
2019-03-23 11:00:00,6497.0
2019-03-23 11:15:00,9419.0
2019-03-23 11:30:00,5181.0
2019-03-23 11:45:00,1407.0
2019-03-23 12:00:00,5158.0
2019-03-23 12:15:00,8223.0
2019-03-23 12:30:00,7672.0
2019-03-23 12:45:00,5208.0
2019-03-23 13:00:00,20367.0
2019-03-23 13:15:00,10163.0
2019-03-23 13:30:00,10916.0
2019-03-23 13:45:00,3098.0
2019-03-23 14:00:00,10235.0
2019-03-23 14:15:00,8733.0
2019-03-23 14:30:00,3083.0
2019-03-23 14:45:00,6955.0
2019-03-23 15:00:00,8998.0
2019-03-23 15:15:00,9046.0
2019-03-23 15:30:00,5623.0
2019-03-23 15:45:00,13853.0
2019-03-23 16:00:00,7661.0
2019-03-23 16:15:00,3259.0
2019-03-23 16:30:00,13111.0
2019-03-23 16:45:00,5426.0
2019-03-23 17:00:00,10830.0
2019-03-23 17:15:00,8791.0
2019-03-23 17:30:00,8999.0
2019-03-23 17:45:00,3633.0
2019-03-23 18:00:00,3777.0
2019-03-23 18:15:00,18941.0
2019-03-23 18:30:00,11865.0
2019-03-23 18:45:00,10949.0
2019-03-23 19:00:00,9234.0
2019-03-23 19:15:00,7141.0
2019-03-23 19:30:00,2313.0
2019-03-23 19:45:00,8526.0
2019-03-23 20:00:00,6887.0
2019-03-23 20:15:00,5840.0
2019-03-23 20:30:00,6261.0
2019-03-23 20:45:00,8761.0
2019-03-23 21:00:00,7272.0
2019-03-23 21:15:00,10328.0
2019-03-23 21:30:00,26061.0
2019-03-23 21:45:00,8075.0
2019-03-23 22:00:00,7011.0
2019-03-23 22:15:00,14863.0
2019-03-23 22:30:00,8084.0
2019-03-23 22:45:00,9680.0
2019-03-23 23:00:00,8464.0
2019-03-23 23:15:00,10930.0
2019-03-23 23:30:00,6617.0
2019-03-23 23:45:00,3372.0
2019-03-24 00:00:00,7344.0
2019-03-24 00:15:00,5545.0
2019-03-24 00:30:00,10482.0
2019-03-24 00:45:00,11825.0
2019-03-24 01:00:00,12565.0
2019-03-24 01:15:00,7496.0
2019-03-24 01:30:00,3203.0
2019-03-24 01:45:00,3528.0
2019-03-24 02:00:00,2105.0
2019-03-24 02:15:00,12797.0
2019-03-24 02:30:00,3799.0
2019-03-24 02:45:00,370.0
2019-03-24 03:00:00,3193.0
2019-03-24 03:15:00,8714.0
